x,y
-7.611481226,36.97128516
-12.11283328,-5.277299736
-26.90728396,-10.50861486
2.431242695,40.22998126
0.176753652,39.49843723
-4.803617599,37.88238999
102.8219225,-24.15277151
93.17991722,-25.87935119
-40.76931128,-15.41022525
-58.25262233,-39.60270732
-25.29108346,-9.937126655
-6.518293105,-3.299071327
2.390251985,40.21668046
2.820654439,40.35633886
100.3175056,-24.60123377
-20.00735108,-8.068799824
-42.69631956,-16.09161504
-24.48298322,-9.651382552
4.562759609,40.92162288
0.197249007,39.50508763
-7.575039582,-3.672736693
4.501273544,40.90167168
-5.070057213,37.79593478
96.4982697,-25.2851387
1.324493528,39.87085965
94.80778825,-25.58785072
-0.95049087,39.13266522
2.759168374,40.33638766
94.74517782,-25.59906228
-5.026415726,-2.771543751
-16.77495009,-6.92582341
109.0203545,-23.04282743
-52.61768417,-38.59366725
3.988889671,40.73541167
102.007987,-24.29852174
-1.66094365,-1.618192699
91.86509832,-26.11479387
102.3836496,-24.23125241
-37.72339496,-14.33318979
90.04939602,-26.43992901
-38.34501053,-14.55299294
-2.180212167,38.73364121
-38.84230299,-14.72883547
-6.012843541,37.49001637
1.816382047,40.03046925
-39.90776808,-36.31772131
-1.893277197,38.82674681
0.996567849,39.76445324
-1.421884034,38.97970602
0.935081784,39.74450204
2.205793791,40.15682685
96.12260715,-25.35240804
1.283502818,39.85755885
-5.561945732,37.63632518
-49.73760466,-38.07793566
-25.35324502,-9.959106971
90.29983772,-26.39508278
-59.75527251,-39.87178467
-52.55507374,-38.58245569
-4.926589729,37.84248759
1.795886692,40.02381885
-2.405661071,38.66048681
-41.63957308,-15.71794967
96.37304885,-25.30756182
4.35780606,40.85511887
-5.377487538,37.69617878
103.0723642,-24.10792529
-5.746403926,37.57647158
-32.56398569,-12.50882359
-19.26141239,-7.805036037
-0.807023386,39.17921802
-34.11802463,-13.05833148
0.258735071,39.52503884
-36.16935602,-13.7836819
0.566165395,39.62479484
-1.666775631,-1.595802037
-28.08835355,-10.92624086
4.767713159,40.98812688
-4.529123266,-2.595701226
-20.87761288,-8.376524244
-3.471419528,38.314666
-54.30816562,-38.89637927
5.423564517,41.20093968
-1.401388679,38.98635642
-19.13708927,-7.761075405
-23.55055985,-9.321677817
-39.7125648,-15.03655989
4.890685288,41.02802928
4.911180643,41.03467968
-7.816434776,36.90478116
-0.130676673,39.39868123
0.115267587,39.47848603
-34.42883241,-13.16823306
-1.637615723,-1.707755348
-37.41258717,-14.22328821
1.611428498,39.96396525
-13.60471066,-5.804827312
-37.59907185,-14.28922916
104.9506769,-23.7715786
89.29807093,-26.57446768
3.660963992,40.62900527
-25.53972969,-10.02504792
101.3192723,-24.42184886
-10.6209559,-4.74977216
-43.00712735,-16.20151662
96.43565927,-25.29635026
-36.41800225,-13.87160316
94.49473613,-25.64390851
-4.824112954,37.87573959
-42.38551177,-15.98171346
-37.97204119,-14.42111105
-52.36724247,-38.54882102
-2.795072815,38.53412921
-13.1074182,-5.628984787
97.50003648,-25.1057538
-35.05044799,-13.38803621
94.87039867,-25.57663917
101.2566619,-24.43306042
3.497001152,40.57580207
0.504679331,39.60484364
-43.6017831,-36.97920313
-41.41041826,-36.58679866
-39.33959545,-14.90467799
-16.8992732,-6.969784042
5.321087742,41.16768768
-6.648199544,37.28385397
89.17285008,-26.5968908
-46.41925219,-37.48372317
-5.438973602,37.67622758
-47.10796685,-37.60705029
-46.23142091,-37.4500885
-38.15852586,-14.487052
-37.47474873,-14.24526852
5.628518066,41.26744369
-19.44789706,-7.870976984
-53.11856756,-38.6833597
-7.761524255,-3.73867764
93.05469637,-25.9017743
2.6566916,40.30313566
92.8668651,-25.93540897
-32.43966257,-12.46486296
-59.50483081,-39.82693845
-13.79119533,-5.870768259
-32.19101634,-12.37694169
-42.97567886,-36.86708757
93.61819019,-25.80087029
2.861645149,40.36963966
-8.010170485,-3.826598903
-16.65062697,-6.881862779
5.505545936,41.22754129
-32.99911659,-12.6626858
107.3298731,-23.34553946
4.19384322,40.80191567
-59.88049336,-39.89420778
-27.03160707,-10.55257549
0.381707201,39.56494124
0.135762942,39.48513643
-11.67770238,-5.123437526
95.18345079,-25.52058139
-56.43692003,-39.27757219
-6.17680638,37.43681317
106.0776646,-23.56977058
-51.80374865,-38.44791702
105.7646125,-23.62582836
97.43742606,-25.11696536
-4.311729081,38.04199959
1.508951723,39.93071325
-19.75870485,-7.980878562
-16.52630386,-6.837902148
-32.37750102,-12.44288264
-58.62828488,-39.66997666
94.9330091,-25.56542761
-10.43447123,-4.683831213
-48.36017533,-37.83128142
-5.958839088,-3.101248486
-19.82086641,-8.002858878
4.747217804,40.98147648
0.238239716,39.51838844
90.67550026,-26.32781344
-1.790800423,38.85999882
-4.701140824,37.91564199
5.914216982,41.33962602
93.80602146,-25.76723563
102.2584287,-24.25367552
-4.342638593,-2.529760279
90.17461687,-26.41750589
-40.20985726,-15.21240241
0.7916143,39.69794924
106.2654958,-23.53613591
-5.090552568,37.78928438
-47.60885024,-37.69674274
2.45173805,40.23663166
105.5141708,-23.67067459
98.68963454,-24.89273423
-29.70455405,-11.49772907
-40.09559936,-36.35135598
4.603750319,40.93492368
-5.889871411,37.52991878
-10.06150188,-4.551949319
-22.18300559,-8.838110872
-1.729314358,38.87995002
0.771118945,39.69129884
-0.889004805,39.15261642
-5.479964312,37.66292678
0.894091075,39.73120124
-15.34523427,-6.42027615
-42.72523717,-36.82224135
-6.033338896,37.48336597
94.55734655,-25.63269695
-14.28848779,-6.046610784
-4.093992364,-2.441839016
-7.754948711,36.92473236
0.053781522,39.45853483
104.7628457,-23.80521327
-27.2802533,-10.64049676
-11.4912177,-5.05749658
-41.91130165,-36.67649111
2.36975663,40.21003006
-24.73162945,-9.739303814
104.5750144,-23.83884793
106.5159375,-23.49128969
-36.7909716,-14.00348505
90.36244814,-26.38387122
-19.07492772,-7.73909509
-35.1747711,-13.43199684
-0.417611642,39.30557563
-31.25859298,-12.04723696
-33.62073217,-12.88248895
-23.73704453,-9.387618764
-25.91269904,-10.15692981
1.467961013,39.91741245
-4.783122244,37.88904039
-57.18824512,-39.41211086
-3.099407444,-2.090153966
5.751490196,41.30734609
5.464555227,41.21424049
107.7055356,-23.27827012
-57.00041385,-39.37847619
-21.81003625,-8.706228979
3.701954702,40.64230607
-7.015585565,-3.474913852
-5.992348186,37.49666678
-5.807889991,37.55652038
-1.11445371,39.07946202
-49.67499424,-38.0667241
4.296319995,40.83516767
90.98855238,-26.27175566
-10.185825,-4.595909951
94.36951528,-25.66633162
-53.4942301,-38.75062904
-40.65909317,-36.45225999
-25.66405281,-10.06900855
-0.520088416,39.27232363
-25.16676035,-9.893166024
104.512404,-23.85005949
-45.54270625,-37.32676138
-58.31523275,-39.61391888
-45.85575837,-37.38281916
0.156258297,39.49178683
89.11023966,-26.60810235
101.0062202,-24.47790665
-6.935134513,37.19074837
-15.53171894,-6.486217097
-40.84692444,-36.48589466
-42.34957462,-36.75497201
-42.07470398,-15.87181188
93.68080062,-25.78965874
-5.049561858,37.80258518
4.439787479,40.88172048
-45.35487498,-37.29312671
98.37658242,-24.94879201
-7.201574127,37.10429316
-55.93603664,-39.18787973
99.69140132,-24.71334933
-8.942593847,-4.156303638
-2.912922771,-2.024213019
-30.76130052,-11.87139443
-7.529499806,36.99788676
104.8880665,-23.78279015
108.2690294,-23.17736611
-13.48038754,-5.760866681
-1.649279687,-1.662974024
-26.65863773,-10.4206936
-6.14532376,-3.167189433
3.558487217,40.59575327
-54.87165943,-38.99728328
93.49296934,-25.82329341
-15.40739582,-6.442256466
106.8289897,-23.43523191
-28.64780757,-11.1240637
-28.39916134,-11.03614244
91.3016045,-26.21569788
0.607156105,39.63809564
-14.78578025,-6.222453309
-21.56139002,-8.618307716
-1.483370099,38.95975482
-12.29931795,-5.343240683
3.886412896,40.70215967
-5.725908572,37.58312198
-4.086280176,38.11515399
-4.964254168,-2.749563436
5.892421512,41.33810786
-35.23693266,-13.45397716
-2.139221457,38.74694201
-45.79314794,-37.37160761
-19.69654329,-7.958898246
-9.626370979,-4.39808711
5.095638838,41.09453328
106.3907167,-23.5137128
-4.404800151,-2.551740595
-12.05067172,-5.25531942
105.2637291,-23.71552081
-7.13990868,-3.518874484
-3.286961334,38.3745196
-20.44248198,-8.222662034
-48.5480066,-37.86491609
-49.92543593,-38.11157033
90.23722729,-26.40629434
-20.5668051,-8.266622665
96.62349055,-25.26271559
-54.93426986,-39.00849483
95.74694461,-25.41967738
-27.65322265,-10.77237865
-6.320273865,37.39026037
-57.31346597,-39.43453397
-59.19177869,-39.77088066
-40.97214529,-36.50831777
-16.71278853,-6.903843095
95.93477588,-25.38604271
-3.450924173,38.3213164
3.251056893,40.49599726
-58.50306403,-39.64755354
-49.29933169,-37.99945476
-44.22788734,-37.0913187
89.04762924,-26.61931391
3.722450056,40.64895647
-44.04005607,-37.05768403
-60.2561559,-39.96147712
-5.131543278,37.77598358
5.403069162,41.19428928
96.87393224,-25.21786936
-2.713091395,38.56073081
92.74164425,-25.95783208
-39.46391857,-14.94863863
-40.40865148,-36.40741376
-2.664276542,-1.936291756
4.644741029,40.94822448
90.48766899,-26.36144811
99.94184302,-24.6685031
89.92417517,-26.46235212
91.36421493,-26.20448632
4.009385026,40.74206207
-37.2261025,-14.15734726
-42.13686554,-15.8937922
-25.04243723,-9.849205393
-18.20466591,-7.43137067
-5.664422507,37.60307318
-41.84869123,-36.66527956
-2.975084329,-2.046193335
0.648146815,39.65139644
-56.49953046,-39.28878374
93.99385274,-25.73360096
101.6323245,-24.36579108
-5.212900398,-2.837484698
4.849694578,41.01472848
-53.9951135,-38.84032149
1.160530689,39.81765644
-31.07210831,-11.98129601
-34.7396402,-13.27813464
-2.877054235,38.50752761
5.908768114,41.33924648
-30.88562364,-11.91535506
-3.307456688,38.3678692
-29.89103872,-11.56367001
-2.836063525,38.52082841
101.9453766,-24.3097333
-0.86850945,39.15926682
-4.35271979,38.02869879
-43.28873098,-36.92314535
-37.28826406,-14.17932758
-2.569623911,38.60728361
-3.860831272,38.1883084
-7.948008927,-3.804618587
-35.60990201,-13.58585905
-3.573896303,38.281414
94.24429443,-25.68875473
4.050375736,40.75536287
101.0688307,-24.46669509
3.947898961,40.72211087
-11.18040992,-4.947595001
-34.36667086,-13.14625274
103.4480268,-24.04065595
-18.39115058,-7.497311617
-9.315563192,-4.288185532
-11.11824836,-4.925614686
-0.212658092,39.37207963
-13.5425491,-5.782846996
-3.041017074,38.4543244
-54.49599689,-38.93001394
90.92594196,-26.28296722
-47.35840855,-37.65189652
-30.01536183,-11.60763065
107.0794314,-23.39038568
0.83260501,39.71125004
-1.134949065,39.07281162
-44.60354989,-37.15858804
-35.54774045,-13.56387874
-41.51524997,-15.67398904
-0.561079126,39.25902283
-5.337223513,-2.88144533
-14.97226492,-6.288394256
97.93830945,-25.02727291
-20.81545133,-8.354543928
3.476505797,40.56915167
-24.793791,-9.76128413
-26.78296084,-10.46465423
-18.57763526,-7.563252564
-5.541450377,37.64297558
5.903319247,41.33886694
-1.216930484,39.04621002
-7.324546257,37.06439076
-36.23151758,-13.80566221
-11.98851016,-5.233339105
108.644692,-23.11009677
-40.5828266,-15.34428431
1.406474948,39.89746125
5.034152773,41.07458208
-4.47569192,37.98879639
4.255329285,40.82186687
98.94007624,-24.84788801
-60.38137675,-39.98390024
95.80955503,-25.40846582
-4.156153921,-2.463819332
-6.42275064,37.35700837
-2.788599656,-1.980252388
-3.635382368,38.2614628
-1.628867751,-1.741341342
-39.58824168,-14.99259926
108.3942503,-23.154943
-59.12916827,-39.75966911
0.87359572,39.72455084
-40.52066505,-15.32230399
-46.16881049,-37.43887694
0.094772232,39.47183563
-33.55857061,-12.86050864
1.672914562,39.98391645
5.177620257,41.12113488
-3.245970624,38.3878204
105.2011186,-23.72673237
0.525174686,39.61149404
101.6949349,-24.35457953
-16.96143476,-6.991764357
-28.58564601,-11.10208339
-31.00994675,-11.9593157
-6.083162203,-3.145209117
-50.6141506,-38.23489745
-1.011976935,39.11271402
2.697682309,40.31643646
-0.294639512,39.34547803
-40.95579595,-15.4761662
4.706227094,40.96817568
-22.30732871,-8.882071504
-28.52348445,-11.08010307
-39.52608013,-14.97061894
91.23899408,-26.22690944
-61.00748099,-40.0960158
-43.97744565,-37.04647247
-22.24516715,-8.860091188
-41.82605775,-15.78389062
-34.61531709,-13.234174
1.201521399,39.83095724
-0.335630222,39.33217723
-24.60730633,-9.695343183
2.964121924,40.40289166
-35.73422512,-13.62981969
-43.8522248,-37.02404936
-4.653446381,-2.639661857
-6.914639158,37.19739877
-6.853153093,37.21734997
-1.980499409,-1.694508284
-34.05586307,-13.03635116
5.923965374,41.4086957
-23.30191362,-9.233756554
3.763440766,40.66225727
-4.291233726,38.04864999
0.340716491,39.55164044
-15.15874959,-6.354335203
-19.88302796,-8.024839193
-38.03420275,-14.44309136
107.1420418,-23.37917412
-13.91551845,-5.91472889
1.037558559,39.77775404
-5.648031301,-2.991346908
-3.594391658,38.2747636
-6.545722769,37.31710597
104.3245727,-23.88369416
-12.42364107,-5.387201314
92.42859213,-26.01388987
-4.967580439,37.82918678
-8.072332042,-3.848579218
2.144307726,40.13687565
0.361211846,39.55829084
-5.397982892,37.68952838
-2.487642491,38.63388521
-29.82887716,-11.5416897
-36.3558407,-13.84962284
-15.84252673,-6.596118675
-39.77472636,-15.0585402
-57.1256347,-39.40089931
2.246784501,40.17012765
-11.42905615,-5.035516264
5.85427944,41.33545108
4.31681535,40.84181807
95.24606122,-25.50936983
-29.14510003,-11.29990623
98.62702412,-24.90394579
98.56441369,-24.91515734
-56.68736173,-39.32241841
-51.86635908,-38.45912857
-55.74820537,-39.15424507
-59.31699954,-39.79330378
-53.36900925,-38.72820592
-26.96944552,-10.53059518
-0.970986225,39.12601482
4.1118618,40.77531407
-42.01254243,-15.84983157
-49.42455254,-38.02187787
-32.62614725,-12.5308039
-48.48539618,-37.85370453
99.19051793,-24.80304178
-54.18294477,-38.87395616
-60.56920802,-40.0175349
0.074276877,39.46518523
-5.585869743,-2.969366592
0.58666075,39.63144524
-27.15593019,-10.59653612
-1.237425839,39.03955962
106.2028854,-23.54734747
-15.22091115,-6.376315519
-0.929995515,39.13931562
-0.848014095,39.16591722
4.870189933,41.02137888
90.11200644,-26.42871745
-33.99370151,-13.01437085
-4.715607938,-2.661642173
3.619973282,40.61570447
2.267279856,40.17677805
1.017063204,39.77110364
104.0115206,-23.93975194
108.0811981,-23.21100078
1.549942433,39.94401405
-7.181078772,37.11094356
-2.229145639,-1.782429547
1.918858822,40.06372125
-28.33699978,-11.01416212
-1.052967645,39.09941322
-5.951357476,37.50996758
-33.74505528,-12.92644958
-30.20184651,-11.67357159
-53.18117798,-38.69457126
-21.25058223,-8.508406138
-3.778849852,38.21491
-51.17764441,-38.33580145
-33.93153995,-12.99239053
3.128084763,40.45609486
-7.222069482,37.09764276
5.013657418,41.06793168
-7.077747123,-3.496894168
-25.47756814,-10.0030676
-9.999340324,-4.529969004
-6.361264575,37.37695957
-3.553400948,38.2880644
-16.40198074,-6.793941516
-10.74527901,-4.793732792
103.7610789,-23.98459817
-7.242564837,37.09099236
-22.74245961,-9.035933713
-7.304050902,37.07104116
-4.024794111,38.13510519
-18.5154737,-7.541272249
-10.80744057,-4.815713107
1.385979593,39.89081085
-47.2331877,-37.6294734
-6.607208834,37.29715477
108.3316398,-23.16615455
3.927403606,40.71546047
109.5212379,-22.95313498
104.074131,-23.92854039
-31.818047,-12.2450598
-50.73937144,-38.25732056
4.829199223,41.00807808
3.435515087,40.55585087
0.279230426,39.53168924
103.3854163,-24.0518675
-8.196655157,-3.89253985
3.107589408,40.44944446
-60.06832463,-39.92784245
3.087094053,40.44279406
103.8236893,-23.97338661
2.718177664,40.32308686
-42.88280423,-16.15755599
90.80072111,-26.30539033
-52.05419035,-38.49276324
-17.21008099,-7.07968562
-4.537177985,37.96884519
-60.44398717,-39.99511179
0.012790812,39.44523403
-31.94237011,-12.28902043
-4.988075794,37.82253638
-3.410215231,-2.200055544
2.041830951,40.10362365
-18.0803428,-7.387410039
105.8272229,-23.61461681
-52.24202162,-38.52639791
-9.502047864,-4.354126479
-29.51806937,-11.43178812
-0.356125577,39.32552683
-45.4174854,-37.30433827
-25.60189125,-10.04702823
-3.819840562,38.2016092
108.5194711,-23.13251988
-53.05595713,-38.67214814
-47.73407109,-37.71916585
-2.539953427,-1.892331125
92.49120256,-26.00267831
-30.57481585,-11.80545349
-59.37960996,-39.80451533
-24.23433699,-9.563461289
-19.63438173,-7.936917931
-52.11680077,-38.5039748
-5.275010763,37.72943078
-3.969669249,-2.397878385
-29.20726159,-11.32188654
-35.92070979,-13.69576063
-11.24257147,-4.969575317
-51.9289695,-38.47034013
95.30867164,-25.49815827
-25.9748606,-10.17891013
89.86156475,-26.47356368
-48.29756491,-37.82006986
-52.74290501,-38.61609036
107.9559773,-23.23342389
-55.5603741,-39.1206104
2.082821661,40.11692445
109.4586275,-22.96434654
-10.12366344,-4.573929635
-40.28343063,-36.38499065
100.0670639,-24.64607999
109.3960171,-22.9755581
-6.094824961,37.46341477
-6.730180964,37.25725237
93.43035892,-25.83450496
100.5679473,-24.55638754
-3.020521719,38.4609748
-19.19925083,-7.783055721
95.55911334,-25.45331205
-51.74113823,-38.43670546
2.000840241,40.09032285
-53.80728222,-38.80668682
-6.463741349,37.34370757
-56.18647834,-39.23272596
-11.0560868,-4.90363437
-27.83970732,-10.8383196
-21.001936,-8.420484875
3.415019732,40.54920047
-24.17217543,-9.541480973
-2.9385403,38.4875764
-3.223730559,-2.134114597
-41.45308841,-15.65200873
97.24959479,-25.15060003
2.882140504,40.37629006
0.75062359,39.68464844
-27.52889953,-10.72841802
-48.23495448,-37.8088583
-1.640531714,-1.696560017
-7.63720114,-3.694717009
91.42682535,-26.19327477
108.1438086,-23.19978922
-32.2531779,-12.39892201
105.8898333,-23.60340525
0.976072494,39.75780284
